"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"New Caledonia","NCL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.345","43.642","44.195","44.788","44.696","45.04","44.797","45.281","44.81","44.376","43.404","42.678","41.961","41.058","39.925","38.861","37.718","36.686","35.697","35.942","36.165","36.62","37.469","38.216","37.643","37.168","36.472","40.004","32.415","46.144","38.994","32.327","32.052",
"Niger","NER","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.282","3.256","3.214","3.152","3.142","3.142","3.147","2.936","2.942","3.014","3.082","3.774","4.446","5.539","6.168","4.97","3.898","2.955","2.124","1.196","0.47","3.86","2.342","0.67","0.692","0.69","0.695","0.684","0.683","0.783","0.88","0.697","0.643",
"Nigeria","NGA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.678","9.555","10.15","10.252","10.481","10.187","9.98","9.877","10.058","9.996","9.868","9.28","9.219","9.122","9.509","9.579","9.71","9.718","9.654","9.611","9.676","9.805","9.797","10.138","10.583","11.346","12.001","12.419","12.588","12.505","9.939","6.816","6.694",
"Nicaragua","NIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.132","11.999","11.999","11.819","11.557","11.231","11.231","11.374","11.384","11.424","11.509","11.873","11.998","10.276","8.66","8.585","7.855","9.875","12.67","12.034","10.15","8.114","8.96","8.384","8.742","7.299","6.222","9.675","10.066","11.415","11.217","9.695","9.187",
"Netherlands","NLD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.098","8.144","10.451","11.338","12.14","11.46","9.764","8.764","7.397","5.274","4.387","4.575","6.59","8.018","11.871","10.021","9.375","8.577","10.206","11.077","10.015","11.706","13.17","12.74","11.237","10.822","8.858","7.171","6.747","9.129","9.569","7.904","8.731",
"Norway","NOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.655","13.604","13.548","12.531","18.985","15.122","14.637","12.525","12.028","10.92","11.973","12.846","11.702","12.635","11.327","8.76","7.387","7.484","9.174","9.277","8.611","8.424","9.093","7.828","9.89","11.126","10.337","9.665","9.927","11.294","12.576","9.964","10.328",
"Nepal","NPL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.087","19.083","19.082","19.075","19.073","19.096","19.122","19.129","19.13","19.122","19.151","19.207","19.277","19.346","19.406","19.453","19.511","19.563","19.618","19.666","19.711","19.738","19.762","19.774","19.793","19.791","19.794","19.827","19.882","23.796","22.754","20.524","20.552",
"Nauru","NRU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.345","19.181","17.884","15.462","12.276","12.263","13.63","15.026","14.165","13.525","12.095","11.739","10.519","9.679","9.773","9.979","10.118","11.45","16.783","17.47","17.548","18.026","15.331","14.123","13.916","13.526","13.013","11.861","11.322","12.448","10.455","9.328","10.665",
"OECD members","OED","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3339647374864","13.9298211406602","15.0665884196122","15.3900281234966","15.5080683223505","15.5296601288168","15.00897922046","14.8143059189274","14.9856774961688","14.1658284089573","13.8954733371023","14.7421109620654","15.1886155583114","15.2715194314666","14.7317012671963","13.6888256334242","12.9133226059029","13.6709081035767","17.4244619151993","17.538219858454","17.078983987798","17.200725855492","17.1048984988055","16.2158299613294","15.0596302017504","14.2199913428999","13.1956146958821","12.454356855844","12.6397532456232","15.8036475412288","13.6871645196398","11.567751916137","11.1490674659234",
"Oman","OMN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.956","13.551","13.363","13.603","13.733","13.758","13.402","13.443","13.518","13.498","13.379","13.534","14.507","14.89","14.559","13.908","13.826","13.733","13.603","13.842","14.504","14.865","15.118","15.351","15.22","14.341","11.098","7.803","9.016","13.551","9.17","7.123","6.989",
"Other small states","OSS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2284101914016","21.9295958704273","22.8166899344526","23.2491904000091","23.7367609389847","24.1711441412455","24.6963434412536","24.4987801514899","24.5936910418085","24.1177394997132","25.2508971262691","25.523283710654","26.3643703030788","25.8394199913332","24.9171607349038","23.844186329248","23.5695676000318","23.2137918181867","24.5260463386654","24.9806285783918","24.2480926839142","23.8182384142888","24.5173089482151","23.916297389118","23.9177926289486","23.7976714794567","23.3310846515365","22.6387352949765","22.2257156284803","25.5492575594624","25.310584401238","24.2855928766828","23.6969624643905",
"Pakistan","PAK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.958","0.959","0.966","0.97","0.969","0.964","0.96","0.963","0.963","0.961","0.951","0.941","0.94","0.938","0.938","0.939","0.821","0.978","1.088","1.286","1.722","7.562","5.961","4.053","6.676","5.164","6.501","7.842","9.57","10.545","11.029","9.69","10.014",
"Panama","PAN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.389","13.169","13.258","13.528","13.71","13.812","13.741","13.524","13.591","13.719","13.945","13.994","13.995","13.668","13.569","13.336","13.144","12.975","13.307","13.428","11.104","9.594","9.901","11.532","11.683","12.3","14.826","14.088","17.138","31.875","22.446","19.188","18.215",
"Peru","PER","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.027","6.104","5.942","5.748","5.866","6.002","5.912","6.095","6.04","6.036","6.091","5.958","6.4","7.759","8.424","7.146","7.53","7.423","7.106","6.842","7.015","6.858","7.002","7.563","6.87","8.272","8.303","8.333","7.38","12.642","9.562","8.043","7.864",
"Philippines","PHL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.387","9.593","9.647","9.518","9.415","9.349","9.377","9.553","9.676","9.751","9.663","9.429","9.194","9.331","9.538","10.32","8.998","10.154","10.475","10.047","9.754","9.604","9.399","9.663","8.688","7.77","7.482","6.702","6.776","7.045","8.494","7.19","6.688",
"Palau","PLW","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05","4.897","4.694","4.75","4.937","5.085","5.19","5.177","5.253","5.221","5.035","4.917","4.718","4.542","4.329","4.154","3.963","3.882","3.727","3.564","4.594","4.632","4.712","4.622","4.624","4.626","4.742","4.814","4.844","5.44","5.445","4.934","4.855",
"Poland","POL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.57","27.509","28.945","31.183","29.884","27.327","22.369","20.906","28.764","34.954","38.751","41.2","41.203","39.947","36.763","29.721","21.596","17.235","20.57","23.69","25.738","26.489","27.289","23.852","20.778","17.669","14.816","11.764","9.858","10.806","11.918","10.652","11.49",
"Pre-demographic dividend","PRE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8234223904907","10.8766429226895","11.0213159072388","10.9861646647514","10.7873212182838","10.5538005111153","10.3537589675367","10.3290403792356","10.4551814955781","10.5541885412273","10.5750558014211","10.4990020061058","10.5330298236431","10.4477316059386","10.487960825568","10.4502134324874","10.3800945370337","10.3571021626732","10.4000790293463","10.8470531371484","11.0287577134906","10.9223703402023","10.7268205705143","10.6789653336038","10.8727382560996","11.1675057517173","11.7607566685476","11.7611154034081","11.9125457456782","12.9171659470696","12.0534096910603","10.7321707112511","10.9113153323705",
"Puerto Rico","PRI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.141","34.146","30.552","27.041","26.504","27.893","27.281","25.111","22.89","20.612","22.805","23.334","23.338","21.456","23.535","22.511","22.295","24.62","32.285","34.98","34.081","31.577","31.279","30.538","26.496","26.185","24.04","20.502","18.624","19.263","16.959","13.741","14.141",
"Korea, Dem. People's Rep.","PRK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.958","5.089","5.394","5.726","5.841","5.99","6.263","6.829","7.357","7.32","7.365","7.281","7.307","7.224","7.153","7.077","6.97","6.792","6.781","6.644","6.834","6.773","6.856","6.835","6.987","7.177","6.998","6.927","6.672","7.939","7.778","7.229","7.146",
"Portugal","PRT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.602","9.612","12.116","14.653","16.068","17.057","14.142","9.496","9.176","8.252","8.967","10.454","13.493","14.052","16.222","16.508","16.75","16.653","20.306","22.756","30.265","37.92","38.106","34.761","31.964","27.956","23.873","20.282","18.256","22.554","23.421","19.002","18.582",
"Paraguay","PRY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.227","11.002","11.2","8.15","6.72","16.489","11.265","9.482","10.099","13.984","11.246","16.555","13.377","11.943","10.341","11.116","10.422","9.619","11.758","10.627","11.364","10.048","9.471","11.074","10.911","11.497","14.366","14.47","15.222","17.084","16.126","14.511","12.144",
"West Bank and Gaza","PSE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.616","15.372","15.49","15.262","15.483","15.607","15.652","15.591","15.522","15.803","31.251","38.708","35.41","35.588","31.923","29.841","31.001","37.283","33.987","36.173","31.202","34.602","37.055","36.263","37.115","38.391","41.709","42.06","39.983","41.868","41.446","35.951","",
"Pacific island small states","PSS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.89148523438913","8.01522006528434","8.16830124208834","8.24210253411433","8.42892709181032","8.57109790590067","8.86527368900747","9.0993438712026","9.25789471923114","9.45483498003762","9.65967946362161","9.88740468977557","9.98209588948469","9.80288622537952","8.64692521799111","8.75540971454752","8.97513436187503","9.1001230624854","9.25927091984669","9.37904363563429","9.54092631063945","9.74404725479248","9.69679170749833","9.77859757602271","9.88240562168204","10.0192019831275","10.1385855876723","10.1950205532797","10.2318446448012","10.8081382143449","10.6632893836993","10.9134706474381","10.415239360172",
"Post-demographic dividend","PST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9190910236721","13.7697604913873","15.2635032442547","15.3521415253221","15.4681272981205","16.0233241738574","15.7738699338205","15.6685671971241","15.2259405135945","13.8835625990018","13.5103752508549","13.9363589342866","14.1497967321971","13.9940846202187","13.9377604527816","13.1863293562871","12.4001847386921","13.2129615558324","17.1611704667575","17.7870693266497","17.5760714533092","18.0526772255155","17.9447501167329","17.0575937681848","15.7629154783369","14.6824469635639","13.198876735764","12.1865005840698","11.6001563499087","15.3018861387689","12.9316100426348","10.7321638976491","10.5028463727259",
"French Polynesia","PYF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.849","31.449","31.869","32.612","32.775","32.86","32.98","33.032","32.98","32.791","32.985","33.088","33.144","33.002","33.084","33.561","33.958","34.351","34.539","35.078","35.372","35.407","35.398","35.281","35.18","35.3","35.536","35.907","36.302","41.082","38.718","37.692","37.332",
"Qatar","QAT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.506","2.524","2.554","2.601","2.66","2.728","2.744","2.694","2.658","2.652","2.671","2.717","2.78","2.827","2.744","2.635","1.554","0.992","1.124","1.284","1.307","1.477","1.109","0.74","0.574","0.484","0.505","0.309","0.295","0.494","0.771","0.613","0.626",
"Romania","ROU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.971","24.828","23.685","22.467","21.049","20.333","17.365","16.822","17.315","17.82","17.622","22.188","19.493","22.378","20.348","21.601","20.342","18.837","21.008","21.891","23.796","22.519","23.719","23.99","21.635","20.604","18.367","16.304","16.773","17.323","21.004","22.585","22.147",
"Russian Federation","RUS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.029","12.899","13.643","16.273","18.739","19.322","23.524","27.088","23.921","20.678","17.97","15.551","17.527","17.195","15.508","16.406","14.462","14.1","18.526","17.171","15.539","14.972","14.17","13.995","16.327","16.655","16.41","17.008","15.148","16.91","16.144","14.374","12.423",
"Rwanda","RWA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.929","16.719","16.753","16.83","16.508","15.874","15.131","15.252","15.561","15.783","15.843","15.516","15.813","15.901","16.123","15.882","15.94","15.929","16.118","16.188","16.374","16.317","16.473","16.589","16.608","16.58","16.691","16.209","16.012","15.919","23.268","22.172","21.87",
"South Asia","SAS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6348635304834","10.6473422627186","10.6621421779413","10.6548506366171","10.8653666683331","11.0535766038671","11.3079027578549","11.4962621343972","11.7720635383228","12.0065017788643","12.1116962389552","12.2441989064481","12.3006521157937","12.6024088876212","12.8833059910704","13.1996527150646","13.802189151229","14.4330134730803","15.1123286082733","15.3975001590139","16.1210925614386","17.5905542285135","18.0839051175125","18.4735016484996","19.5144308721446","20.0696708579526","21.0594405441028","21.9600779365889","19.9048707366807","21.5894829366308","18.8951555316459","16.3585814706788","16.535013678318",
"Saudi Arabia","SAU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","30.482","30.28","29.024","27.252","25.346","23.805","22.252","21.258","22.534","24.067","27.637","30.459","33.05","34.611","35.01","30.137","29.484","29.957","29.462","29.355","27.983","29.608","30.35","28.979","24.495","31.27","29.491","24.809","27.513","19.774","15.997","15.607",
"Sudan","SDN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.41","27.516","26.976","27.178","27.088","26.896","26.072","26.132","26.247","26.814","26.732","26.645","26.725","26.889","27.033","27.181","27.336","27.62","23.707","27.757","32.17","33.203","33.514","33.236","32.324","32.404","32.799","33.251","33.787","37.592","36.668","34.049","39.047",
"Senegal","SEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.785","8.932","8.807","8.967","8.739","8.699","8.532","8.519","8.303","8.275","8.372","8.73","10.195","11.744","12.972","14.809","14.539","14.131","13.614","13.072","12.738","11.584","10.57","9.218","8.044","6.369","5.838","5.962","4.046","4.721","4.596","4.208","4.151",
"Singapore","SGP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.876","6.776","7.27","7.553","7.084","8.789","5.486","8.037","9.525","7.065","7.682","11.142","10.112","10.813","10.669","8.87","8.777","9.153","12.911","9.83","9.264","8.944","9.352","8.774","9.363","9.14","9.66","8.605","7.657","10.596","10.115","8.383","7.57",
"Solomon Islands","SLB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.311","3.243","3.232","3.225","3.27","3.304","3.395","3.478","3.5","3.598","3.669","3.69","3.54","3.425","3.348","3.387","3.438","3.464","3.487","2.896","2.343","1.792","1.25","1.27","1.273","1.275","1.273","1.272","1.284","1.463","1.417","3.073","2.994",
"Sierra Leone","SLE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.615","7.921","7.947","8.015","7.825","7.81","7.874","7.714","7.776","7.569","7.696","7.251","7.213","5.11","5.76","6.252","6.671","7.101","7.565","8.066","8.517","8.776","8.966","9.463","8.48","7.034","5.376","3.571","3.578","4.053","3.962","3.633","3.637",
"El Salvador","SLV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.575","13.381","16.759","13.21","13.132","13.203","13.73","12.126","12.532","11.924","12.084","10.743","11.873","11.81","12.655","11.57","11.378","10.88","13.881","10.155","8.546","8.447","8.518","9.588","8.68","9.519","9.768","9.301","9.614","11.102","9.84","7.494","6.906",
"San Marino","SMR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.442","35.836","35.448","36.633","35.783","35.425","34.205","33.935","33.861","33.441","33.299","33.217","33.177","33.198","33.281","33.385","33.316","33.363","33.381","33.444","33.486","33.831","33.945","33.929","33.174","33.01","33.313","33.781","33.919","36.021","35.706","34.661","34.48",
"Serbia","SRB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.565","29.68","29.841","29.778","29.615","29.367","30.93","30.674","30.548","28.227","28.851","31.468","35.199","41.791","47.154","48.033","43.63","35.096","41.418","46.435","51.168","51.191","49.419","47.61","43.234","34.953","31.87","29.652","27.461","26.615","25.469","24.253","21.475",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2342798253307","12.3630237498654","12.4422601819811","12.3508048046373","12.149635959594","12.0010815502839","11.9461688611484","11.9970167242897","12.2304027265513","12.2743086203878","12.2106871626659","12.0770684528908","12.0648944856254","11.887866090104","11.8253207455367","11.6925824568622","11.6212809624345","11.6063482917311","11.7588618126005","12.535317342924","12.147734769723","12.0215673490427","11.6986060142857","11.6890819382118","11.7006231879714","11.7544788917571","11.8132497475167","11.758547917093","11.9681936133286","12.6774582942935","12.1938276928477","11.0075889634671","11.0635740554838",
"South Sudan","SSD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.415","18.489","18.176","18.385","18.401","18.367","17.845","17.899","17.989","18.39","18.353","18.334","18.421","18.505","18.519","18.511","18.493","18.563","18.897","19.004","19.267","19.779","19.495","19.345","19.21","20.144","20.469","20.077","19.444","21.91","21.165","18.609","17.931",
"Sub-Saharan Africa","SSF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2342798253307","12.3630237498654","12.4422601819811","12.3508048046373","12.149635959594","12.0010815502839","11.9461688611484","11.9970167242897","12.2304027265513","12.2743086203878","12.2106871626659","12.0770684528908","12.0648944856254","11.887866090104","11.8253207455367","11.6925824568622","11.6212809624345","11.6063482917311","11.7588618126005","12.535317342924","12.147734769723","12.0215673490427","11.6986060142857","11.6890819382118","11.7006231879714","11.7544788917571","11.8132497475167","11.758547917093","11.9681936133286","12.6774582942935","12.1938276928477","11.0075889634671","11.0635740554838",
"Small states","SST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1693240196579","21.8095027810093","22.2099451566077","22.3618463114917","22.5765231284583","22.7970535911733","23.2021622580022","22.9961393365831","23.0899348292475","22.5813557368418","23.2733406695384","23.5074803965538","24.1841696038998","23.5454410653898","22.7589800575456","21.7582602275104","21.5186195790008","21.2566952710586","22.5919702472182","23.0165025590298","22.5636019713841","22.5844502332886","23.4580955026404","22.8769215249404","22.735442345417","22.8222839972268","22.2065737432218","21.4316790421908","20.9798698658234","24.2516779313005","23.8889362942353","22.7944386205197","22.1988279650692",
"Sao Tome and Principe","STP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.037","21.346","21.089","21.047","20.948","20.896","21.011","20.967","20.872","20.927","22.149","25.2","23.429","23.344","23.891","24.286","23.539","22.831","22.714","21.613","20.964","20.091","20.352","20.209","20.238","20.407","20.704","20.849","21.099","23.566","22.922","21.396","21.118",
"Suriname","SUR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.518","42.233","36.717","27.994","26.599","25.022","26.103","24.232","33.318","31.363","29.017","26.569","24.186","21.843","21.242","20.76","20.422","19.962","19.603","13.469","19.266","19.665","19.456","15.664","13.068","25.217","25.14","24.736","24.378","28.393","27.275","26.598","26.029",
"Slovak Republic","SVK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.998","24.146","24.203","27.293","24.737","21.033","22.537","24.724","33.534","36.615","38.868","37.407","33.394","32.992","30.283","26.842","20.496","19.071","27.427","33.765","33.483","34.128","33.733","26.749","26.566","22.271","18.955","14.967","16.139","19.452","21.204","19.714","19.274",
"Slovenia","SVN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.569","26.109","29.557","21.447","18.759","16.893","16.473","17.628","18.461","16.328","18.295","16.664","17.44","16.273","15.985","13.865","10.369","10.589","13.807","14.795","15.916","20.785","21.668","20.444","16.431","15.31","11.263","8.869","8.132","14.204","12.838","10.143","8.73",
"Sweden","SWE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.525","13.135","22.008","22.032","19.232","20.931","21.225","17.032","15.838","9.305","11.665","12.939","14.3","18.491","21.907","21.47","19.245","20.199","25.027","24.752","22.765","23.614","23.488","22.792","20.345","18.893","17.932","17.45","20.177","23.995","24.687","21.675","22.373",
"Eswatini","SWZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.807","41.966","43.996","44.167","44.239","44.931","45.797","47.455","48.94","50.459","51.896","52.891","53.747","54.531","55.456","56.351","57.408","56.626","55.774","54.489","53","51.283","50.027","48.895","47.906","46.959","47.246","47.603","47.787","53.347","51.214","48.246","47.343",
"Sint Maarten (Dutch part)","SXM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.08","12.63","13.516","13.659","13.034","13.204","13.437","13.682","14.233","18.185","21.93","20.65","19.417","18.802","18.24","17.726","19.05","22.288","16.429","20.709","21.309","34.36","35.988","37.034","36.359","35.319","34.497","33.808","33.15","37.375","35.808","33.985","33.351",
"Turks and Caicos Islands","TCA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95","0.941","0.968","0.985","1.019","0.997","1.031","1.037","1.066","1.104","1.113","1.106","1.062","0.956","0.932","1.025","1.194","1.26","1.27","1.254","1.285","1.285","1.335","1.33","1.374","1.433","1.479","1.501","1.48","1.811","1.971","1.492","1.332",
