Country name;Country Code;Indicator Name;Indicator Code;Year;Value
Pacific island small states;PSS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;10,6632893836993
Pacific island small states;PSS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;10,9134706474381
Pacific island small states;PSS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;10,415239360172
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;12,9190910236721
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;13,7697604913873
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;15,2635032442547
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;15,3521415253221
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;15,4681272981205
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;16,0233241738574
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;15,7738699338205
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;15,6685671971241
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;15,2259405135945
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;13,8835625990018
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;13,5103752508549
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;13,9363589342866
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;14,1497967321971
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;13,9940846202187
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;13,9377604527816
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;13,1863293562871
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;12,4001847386921
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;13,2129615558324
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;17,1611704667575
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;17,7870693266497
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;17,5760714533092
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;18,0526772255155
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;17,9447501167329
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;17,0575937681848
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;15,7629154783369
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;14,6824469635639
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;13,198876735764
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;12,1865005840698
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;11,6001563499087
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;15,3018861387689
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;12,9316100426348
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;10,7321638976491
Post-demographic dividend;PST;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;10,5028463727259
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;30,849
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;31,449
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;31,869
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;32,612
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;32,775
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;32,86
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;32,98
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;33,032
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;32,98
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;32,791
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;32,985
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;33,088
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;33,144
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;33,002
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;33,084
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;33,561
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;33,958
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;34,351
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;34,539
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;35,078
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;35,372
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;35,407
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;35,398
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;35,281
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;35,18
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;35,3
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;35,536
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;35,907
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;36,302
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;41,082
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;38,718
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;37,692
French Polynesia;PYF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;37,332
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;2,506
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;2,524
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;2,554
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;2,601
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;2,66
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;2,728
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;2,744
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;2,694
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;2,658
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;2,652
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;2,671
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;2,717
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;2,78
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;2,827
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;2,744
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;2,635
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;1,554
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;0,992
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;1,124
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;1,284
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;1,307
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;1,477
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;1,109
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;0,74
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;0,574
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;0,484
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;0,505
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;0,309
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;0,295
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;0,494
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;0,771
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;0,613
Qatar;QAT;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;0,626
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;24,971
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;24,828
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;23,685
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;22,467
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;21,049
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;20,333
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;17,365
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;16,822
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;17,315
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;17,82
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;17,622
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;22,188
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;19,493
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;22,378
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;20,348
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;21,601
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;20,342
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;18,837
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;21,008
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;21,891
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;23,796
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;22,519
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;23,719
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;23,99
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;21,635
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;20,604
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;18,367
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;16,304
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;16,773
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;17,323
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;21,004
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;22,585
Romania;ROU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;22,147
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;13,029
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;12,899
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;13,643
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;16,273
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;18,739
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;19,322
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;23,524
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;27,088
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;23,921
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;20,678
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;17,97
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;15,551
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;17,527
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;17,195
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;15,508
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;16,406
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;14,462
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;14,1
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;18,526
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;17,171
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;15,539
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;14,972
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;14,17
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;13,995
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;16,327
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;16,655
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;16,41
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;17,008
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;15,148
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;16,91
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;16,144
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;14,374
Russian Federation;RUS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;12,423
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;16,929
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;16,719
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;16,753
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;16,83
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;16,508
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;15,874
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;15,131
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;15,252
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;15,561
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;15,783
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;15,843
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;15,516
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;15,813
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;15,901
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;16,123
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;15,882
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;15,94
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;15,929
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;16,118
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;16,188
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;16,374
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;16,317
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;16,473
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;16,589
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;16,608
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;16,58
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;16,691
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;16,209
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;16,012
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;15,919
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;23,268
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;22,172
Rwanda;RWA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;21,87
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;10,6348635304834
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;10,6473422627186
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;10,6621421779413
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;10,6548506366171
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;10,8653666683331
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;11,0535766038671
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;11,3079027578549
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;11,4962621343972
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;11,7720635383228
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;12,0065017788643
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;12,1116962389552
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;12,2441989064481
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;12,3006521157937
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;12,6024088876212
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;12,8833059910704
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;13,1996527150646
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;13,802189151229
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;14,4330134730803
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;15,1123286082733
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;15,3975001590139
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;16,1210925614386
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;17,5905542285135
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;18,0839051175125
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;18,4735016484996
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;19,5144308721446
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;20,0696708579526
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;21,0594405441028
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;21,9600779365889
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;19,9048707366807
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;21,5894829366308
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;18,8951555316459
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;16,3585814706788
South Asia;SAS;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;16,535013678318
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;30,03
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;30,482
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;30,28
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;29,024
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;27,252
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;25,346
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;23,805
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;22,252
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;21,258
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;22,534
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;24,067
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;27,637
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;30,459
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;33,05
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;34,611
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;35,01
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;30,137
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;29,484
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;29,957
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;29,462
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;29,355
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;27,983
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;29,608
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;30,35
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;28,979
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;24,495
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;31,27
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;29,491
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;24,809
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;27,513
Saudi Arabia;SAU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;19,774
